time_s,Tc_K
0.004619673,287.994536779
0.004635196,287.994513689
0.004650835,287.994490400
0.004666594,287.994466911
0.004682474,287.994443217
0.004698476,287.994419317
0.004714603,287.994395207
0.004730856,287.994370883
0.004747237,287.994346343
0.004763748,287.994321582
0.004780391,287.994296598
0.004797168,287.994271387
0.004814081,287.994245945
0.004831133,287.994220269
0.004848325,287.994194354
0.004865659,287.994168197
0.004883138,287.994141794
0.004900764,287.994115141
0.004918540,287.994088233
0.004936467,287.994061066
0.004954549,287.994033636
0.004972788,287.994005938
0.004991186,287.993977968
0.005009747,287.993949721
0.005028472,287.993921192
0.005047365,287.993892376
0.005066429,287.993863267
0.005085666,287.993833861
0.005105080,287.993804153
0.005124673,287.993774136
0.005144450,287.993743804
0.005164412,287.993713153
0.005184564,287.993682176
0.005204910,287.993650866
0.005225451,287.993619218
0.005246193,287.993587225
0.005267139,287.993554880
0.005288293,287.993522176
0.005309659,287.993489107
0.005331241,287.993455663
0.005353043,287.993421839
0.005375069,287.993387627
0.005397325,287.993353017
0.005419814,287.993318003
0.005442541,287.993282575
0.005465512,287.993246725
0.005488731,287.993210443
0.005512203,287.993173721
0.005535935,287.993136548
0.005559931,287.993098914
0.005584197,287.993060810
0.005608739,287.993022224
0.005633564,287.992983146
0.005658677,287.992943564
0.005684085,287.992903467
0.005709795,287.992862841
0.005735814,287.992821675
0.005762149,287.992779955
0.005788808,287.992737668
0.005815798,287.992694800
0.005843127,287.992651336
0.005870804,287.992607261
0.005898838,287.992562559
0.005927238,287.992517214
0.005956012,287.992471209
0.005985170,287.992424527
0.006014724,287.992377149
0.006044682,287.992329056
0.006075057,287.992280229
0.006105859,287.992230646
0.006137101,287.992180286
0.006168794,287.992129126
0.006200952,287.992077144
0.006233588,287.992024315
0.006266715,287.991970613
0.006300350,287.991916011
0.006334507,287.991860482
0.006369201,287.991803997
0.006404451,287.991746524
0.006440273,287.991688032
0.006476687,287.991628487
0.006513710,287.991567853
0.006551364,287.991506095
0.006589671,287.991443172
0.006628652,287.991379043
0.006668331,287.991313666
0.006708733,287.991246994
0.006749884,287.991178980
0.006791813,287.991109573
0.006834548,287.991038719
0.006878121,287.990966361
0.006922565,287.990892439
0.006967914,287.990816890
0.007014205,287.990739645
0.007061477,287.990660632
0.007109774,287.990579774
0.007159138,287.990496991
0.007209618,287.990412193
0.007261265,287.990325289
0.007314132,287.990236177
0.007368279,287.990144752
0.007423768,287.990050897
0.007480665,287.989954489
0.007539045,287.989855394
0.007598984,287.989753468
0.007660569,287.989648556
0.007723890,287.989540488
0.007789047,287.989429079
0.007856149,287.989314131
0.007925315,287.989195424
0.007996674,287.989072718
0.008070370,287.988945750
0.008146558,287.988814231
0.008225413,287.988677840
0.008307126,287.988536223
0.008391912,287.988388983
0.008480009,287.988235680
0.008571685,287.988075818
0.008667242,287.987908838
0.008767022,287.987734107
0.008871413,287.987550905
0.008980863,287.987358404
0.009095885,287.987155653
0.009217077,287.986941545
0.009345137,287.986714782
0.009480890,287.986473836
0.009625320,287.986216878
0.009779615,287.985941707
0.009945222,287.985645632
0.010123937,287.985325318
0.010318019,287.984976565
0.010530373,287.984593976
0.010764815,287.984170453
0.011026501,287.983696404
0.011322644,287.983158405
0.011663775,287.982536854
0.012066158,287.981801466
0.012556893,287.980901761
0.013186349,287.979743885
0.014065722,287.978120570
0.015532535,287.975402451
0.019153669,287.968662064
0.024859804,287.957993584
0.029027730,287.950235430
0.033629145,287.941620004
0.039261106,287.931149067
0.043200563,287.923738638
0.050348949,287.910487783
0.053103656,287.905254544
0.063076869,287.886708907
0.066104017,287.880961254
0.074623812,287.865130677
0.077953324,287.858818251
0.083741148,287.848071128
0.088180450,287.839707885
0.092849472,287.831039838
0.097862857,287.821624830
0.101135320,287.815537123
0.107406032,287.803808023
0.110767144,287.797527348
0.118381767,287.783302470
0.121766569,287.776958695
0.129689750,287.762165487
0.133133073,287.755702648
0.138704467,287.745300302
0.143267924,287.736754911
0.147794602,287.728291562
0.154211400,287.716307594
0.157612062,287.709917425
0.162986339,287.699899414
0.166611244,287.693079034
0.173159989,287.680877296
0.176844084,287.673925863
0.183135084,287.662215160
0.186736061,287.655415610
0.191717363,287.646136114
0.196542720,287.637065203
0.200714467,287.629284679
0.207410666,287.616737292
0.210124665,287.611656619
0.219302953,287.594488955
0.222245374,287.588952219
0.234489141,287.566064516
0.237556749,287.560257341
0.244291535,287.547684762
0.248262850,287.540199621
0.253357437,287.530690343
0.258732402,287.520589016
0.263032815,287.512550574
0.267323667,287.504505136
0.271358434,287.496940484
0.276560845,287.487203373
0.280588880,287.479635590
0.286869323,287.467890036
0.290953129,287.460201406
0.295074188,287.452500126
0.300366740,287.442559940
0.303968507,287.435815656
0.311848566,287.421051634
0.315022907,287.415072334
0.321452621,287.403051262
0.324554245,287.397192057
0.332586218,287.382177283
0.335764665,287.376154107
0.346095985,287.356852401
0.349268844,287.350799230
0.355213826,287.339710966
0.359479264,287.331632520
0.364184598,287.322862362
0.370061570,287.311767122
0.374103435,287.304233441
0.378318689,287.296287995
0.382508745,287.288440122
0.387580083,287.278907344
0.391732287,287.271115472
0.397837744,287.259647822
0.402036626,287.251761314
0.405932618,287.244442039
0.411673260,287.233669433
0.415097307,287.227220462
0.424083599,287.210388053
0.427104022,287.204646516
0.433696435,287.192320994
0.436839918,287.186348969
0.445047848,287.170997876
0.448259269,287.164876134
0.457493094,287.147619399
0.460757329,287.141366224
0.466629483,287.130409257
0.471000814,287.122097231
0.475662825,287.113410033
0.481761868,287.101850470
0.485217413,287.095422404
0.490436140,287.085563377
0.494092620,287.078715534
0.500398949,287.066828976
0.500399151,287.332452864
0.500399352,287.598302584
0.500399554,287.864378290
0.500399756,288.130680138
0.500399959,288.397208282
0.500400161,288.663962877
0.500400364,288.930944078
0.500400567,289.198152039
0.500400770,289.465586917
0.500400974,289.733248866
0.500401177,290.001138041
0.500401381,290.269254598
0.500401585,290.537598691
0.500401789,290.806170475
0.500401994,291.074970107
0.500402199,291.343997741
0.500402404,291.613253533
0.500402609,291.882737637
0.500402814,292.152450210
0.500403020,292.422391406
0.500403226,292.692561381
0.500403432,292.962960291
0.500403638,293.233588291
0.500403845,293.504445536
0.500404051,293.775532183
0.500404258,294.046848387
0.500404466,294.318394303
0.500404673,294.590170088
0.500404881,294.862175896
0.500405089,295.134411884
0.500405297,295.406878207
0.500405505,295.679575021
0.500405714,295.952502483
0.500405922,296.225660747
0.500406131,296.499049970
0.500406341,296.772670308
0.500406550,297.046521916
0.500406760,297.320604951
0.500406970,297.594919569
0.500407180,297.869465925
0.500407390,298.144244176
0.500407601,298.419254479
0.500407812,298.694496988
0.500408023,298.969971860
0.500408234,299.245679252
0.500408446,299.521619319
0.500408657,299.797792219
0.500408869,300.074198106
0.500409081,300.350837139
0.500409294,300.627709472
0.500409507,300.904815263
0.500409719,301.182154667
0.500409933,301.459727842
0.500410146,301.737534943
0.500410360,302.015576127
0.500410573,302.293851551
0.500410787,302.572361371
0.500411002,302.851105744
0.500411216,303.130084826
0.500411431,303.409298774
0.500411646,303.688747745
0.500411861,303.968431896
0.500412077,304.248351382
0.500412292,304.528506361
0.500412508,304.808896990
0.500412724,305.089523425
0.500412941,305.370385823
0.500413157,305.651484341
0.500413374,305.932819136
0.500413591,306.214390366
0.500413809,306.496198185
0.500414026,306.778242753
0.500414244,307.060524225
0.500414462,307.343042759
0.500414680,307.625798512
0.500414899,307.908791641
0.500415118,308.192022302
0.500415337,308.475490653
0.500415556,308.759196852
0.500415775,309.043141055
0.500415995,309.327323419
0.500416215,309.611744101
0.500416435,309.896403260
0.500416656,310.181301052
0.500416876,310.466437634
0.500417097,310.751813163
0.500417318,311.037427798
0.500417540,311.323281695
0.500417761,311.609375012
0.500417983,311.895707906
0.500418205,312.182280535
0.500418428,312.469093055
0.500418650,312.756145625
0.500418873,313.043438401
0.500419096,313.330971542
0.500419320,313.618745205
0.500419543,313.906759547
0.500419767,314.195014726
0.500419991,314.483510899
0.500420215,314.772248225
0.500420440,315.061226860
0.500420665,315.350446963
0.500420890,315.639908691
0.500421115,315.929612201
0.500421340,316.219557653
0.500421566,316.509745202
0.500421792,316.800175007
0.500422018,317.090847226
0.500422245,317.381762016
0.500422472,317.672919536
0.500422699,317.964319943
0.500422926,318.255963395
0.500423153,318.547850049
0.500423381,318.839980065
0.500423609,319.132353598
0.500423837,319.424970809
0.500424066,319.717831854
0.500424295,320.010936890
0.500424524,320.304286078
0.500424753,320.597879573
0.500424982,320.891717535
0.500425212,321.185800122
0.500425442,321.480127490
0.500425672,321.774699800
0.500425903,322.069517207
0.500426134,322.364579871
0.500426365,322.659887950
0.500426596,322.955441601
0.500426827,323.251240984
0.500427059,323.547286255
0.500427291,323.843577574
0.500427523,324.140115097
0.500427756,324.436898985
0.500427989,324.733929394
0.500428222,325.031206483
0.500428455,325.328730411
0.500428688,325.626501335
0.500428922,325.924519414
0.500429156,326.222784805
0.500429390,326.521297668
0.500429625,326.820058161
0.500429860,327.119066441
0.500430095,327.418322668
0.500430330,327.717826999
0.500430566,328.017579593
0.500430801,328.317580609
0.500431038,328.617830204
0.500431274,328.918328537
0.500431510,329.219075767
0.500431747,329.520072052
0.500431984,329.821317550
0.500432222,330.122812420
0.500432459,330.424556820
0.500432697,330.726550909
0.500432935,331.028794845
0.500433174,331.331288786
0.500433413,331.634032892
0.500433651,331.937027320
0.500433891,332.240272229
0.500434130,332.543767778
0.500434370,332.847514125
0.500434610,333.151511429
0.500434850,333.455759848
0.500435091,333.760259541
0.500435331,334.065010666
0.500435572,334.370013382
0.500435814,334.675267848
0.500436055,334.980774222
0.500436297,335.286532662
0.500436539,335.592543328
0.500436781,335.898806377
0.500437024,336.205321970
0.500437267,336.512090263
0.500437510,336.819111416
0.500437753,337.126385588
0.500437997,337.433912937
0.500438241,337.741693621
0.500438485,338.049727800
0.500438730,338.358015632
0.500438974,338.666557275
0.500439219,338.975352889
0.500439465,339.284402632
0.500439710,339.593706663
0.500439956,339.903265141
0.500440202,340.213078223
0.500440449,340.523146070
0.500440695,340.833468839
0.500440942,341.144046690
0.500441189,341.454879780
0.500441437,341.765968269
0.500441684,342.077312315
0.500441932,342.388912078
0.500442181,342.700767715
0.500442429,343.012879385
0.500442678,343.325247249
0.500442927,343.637871463
0.500443176,343.950752187
0.500443426,344.263889580
0.500443676,344.577283800
0.500443926,344.890935006
0.500444176,345.204843356
0.500444427,345.519009010
0.500444678,345.833432126
0.500444929,346.148112864
0.500445181,346.463051381
0.500445432,346.778247836
0.500445685,347.093702389
0.500445937,347.409415197
0.500446190,347.725386420
0.500446442,348.041616216
0.500446696,348.358104745
0.500446949,348.674852164
0.500447203,348.991858633
0.500447457,349.309124311
0.500447711,349.626649355
0.500447966,349.944433926
0.500448220,350.262478180
0.500448476,350.580782279
0.500448731,350.899346379
0.500448987,351.218170640
0.500449243,351.537255220
0.500449499,351.856600278
0.500449755,352.176205974
0.500450012,352.496072464
0.500450269,352.816199910
0.500450527,353.136588468
0.500450784,353.457238298
0.500451042,353.778149558
0.500451301,354.099322407
0.500451559,354.420757004
0.500451818,354.742453507
0.500452077,355.064412075
0.500452336,355.386632867
0.500452596,355.709116041
0.500452856,356.031861757
0.500453116,356.354870172
0.500453376,356.678141445
0.500453637,357.001675734
0.500453898,357.325473199
0.500454160,357.649533999
0.500454421,357.973858291
0.500454683,358.298446234
0.500454945,358.623297988
0.500455208,358.948413710
0.500455471,359.273793560
0.500455734,359.599437695
0.500455997,359.925346274
0.500456261,360.251519455
0.500456525,360.577957398
0.500456789,360.904660261
0.500457053,361.231628203
0.500457318,361.558861381
0.500457583,361.886359954
0.500457849,362.214124081
0.500458114,362.542153921
0.500458380,362.870449630
0.500458647,363.199011370
0.500458913,363.527839297
0.500459180,363.856933569
0.500459447,364.186294347
0.500459715,364.515921787
0.500459982,364.845816048
0.500460250,365.175977289
0.500460519,365.506405667
0.500460787,365.837101342
0.500461056,366.168064472
0.500461326,366.499295215
0.500461595,366.830793729
0.500461865,367.162560172
0.500462135,367.494594704
0.500462405,367.826897481
0.500462676,368.159468663
0.500462947,368.492308407
0.500463218,368.825416873
0.500463490,369.158794217
0.500463762,369.492440598
0.500464034,369.826356175
0.500464306,370.160541104
0.500464579,370.494995546
0.500464852,370.829719657
0.500465126,371.164713596
0.500465399,371.499977521
0.500465673,371.835511590
0.500465948,372.171315961
0.500466222,372.507390792
0.500466497,372.843736241
0.500466772,373.180352466
0.500467048,373.517239625
0.500467324,373.854397876
0.500467600,374.191827377
0.500467876,374.529528286
0.500468153,374.867500761
0.500468430,375.205744959
0.500468707,375.544261038
0.500468985,375.883049157
0.500469263,376.222109472
0.500469541,376.561442143
0.500469819,376.901047326
0.500470098,377.240925179
0.500470377,377.581075860
0.500470657,377.921499527
0.500470937,378.262196338
0.500471217,378.603166450
0.500471497,378.944410020
0.500471778,379.285927206
0.500472059,379.627718166
0.500472340,379.969783058
0.500472622,380.312122038
0.500472904,380.654735266
0.500473186,380.997622897
0.500473468,381.340785090
0.500473751,381.684222001
0.500474034,382.027933789
0.500474318,382.371920610
0.500474602,382.716182623
0.500474886,383.060719984
0.500475170,383.405532850
0.500475455,383.750621379
0.500475740,384.095985728
0.500476025,384.441626055
0.500476311,384.787542517
0.500476597,385.133735269
0.500476883,385.480204471
0.500477170,385.826950279
0.500477457,386.173972849
0.500477744,386.521272340
0.500478032,386.868848908
0.500478320,387.216702711
0.500478608,387.564833904
0.500478896,387.913242645
0.500479185,388.261929090
0.500479474,388.610893398
0.500479764,388.960135724
0.500480054,389.309656226
0.500480344,389.659455060
0.500480634,390.009532383
0.500480925,390.359888351
0.500481216,390.710523122
0.500481507,391.061436851
0.500481799,391.412629696
0.500482091,391.764101814
0.500482383,392.115853361
0.500482676,392.467884492
0.500482969,392.820195365
0.500483263,393.172786137
0.500483556,393.525656962
0.500483850,393.878807999
0.500484144,394.232239403
0.500484439,394.585951331
0.500484734,394.939943938
0.500485029,395.294217382
0.500485325,395.648771818
0.500485621,396.003607402
0.500485917,396.358724291
0.500486214,396.714122641
0.500486511,397.069802607
0.500486808,397.425764346
0.500487105,397.782008014
0.500487403,398.138533766
0.500487702,398.495341759
0.500488000,398.852432148
0.500488299,399.209805090
0.500488598,399.567460739
0.500488898,399.925399253
0.500489198,400.283620785
0.500489498,400.642125493
0.500489798,401.000913532
0.500490099,401.359985056
0.500490401,401.719340223
0.500490702,402.078979187
0.500491004,402.438902103
0.500491306,402.799109128
0.500491609,403.159600416
0.500491912,403.520376124
0.500492215,403.881436406
0.500492518,404.242781416
0.500492822,404.604411312
0.500493126,404.966326247
0.500493431,405.328526377
0.500493736,405.691011857
0.500494041,406.053782843
0.500494347,406.416839487
0.500494653,406.780181947
0.500494959,407.143810378
0.500495265,407.507724932
0.500495572,407.871925766
0.500495880,408.236413033
0.500496187,408.601186890
0.500496495,408.966247490
0.500496803,409.331594988
0.500497112,409.697229539
0.500497421,410.063151298
0.500497730,410.429360419
0.500498040,410.795857055
0.500498350,411.162641362
0.500498660,411.529713493
0.500498971,411.897073604
0.500499282,412.264721848
0.500499593,412.632658380
0.500499905,413.000883353
0.500500217,413.369396921
0.500500529,413.738199239
0.500500842,414.107290460
0.500501155,414.476670740
0.500501469,414.846340231
0.500501783,415.216299087
0.500502097,415.586547462
0.500502411,415.957085510
0.500502726,416.327913383
0.500503041,416.699031238
0.500503357,417.070439225
0.500503673,417.442137499
0.500503989,417.814126214
0.500504305,418.186405523
0.500504622,418.558975579
0.500504940,418.931836536
0.500505257,419.304988546
0.500505575,419.678431763
0.500505894,420.052166341
0.500506212,420.426192430
0.500506531,420.800510186
0.500506851,421.175119761
0.500507170,421.550021308
0.500507491,421.925214979
0.500507811,422.300700928
0.500508132,422.676479306
0.500508453,423.052550267
0.500508774,423.428913964
0.500509096,423.805570548
0.500509419,424.182520173
0.500509741,424.559762991
0.500510064,424.937299154
0.500510387,425.315128814
0.500510711,425.693252124
0.500511035,426.071669235
0.500511360,426.450380300
0.500511684,426.829385471
0.500512009,427.208684901
0.500512335,427.588278740
0.500512661,427.968167141
0.500512987,428.348350255
0.500513314,428.728828235
0.500513640,429.109601232
0.500513968,429.490669397
0.500514295,429.872032883
0.500514623,430.253691839
0.500514952,430.635646419
0.500515280,431.017896772
0.500515610,431.400443052
0.500515939,431.783285408
0.500516269,432.166423992
0.500516599,432.549858955
0.500516930,432.933590448
0.500517261,433.317618623
0.500517592,433.701943630
0.500517924,434.086565619
0.500518256,434.471484742
0.500518588,434.856701149
0.500518921,435.242214990
0.500519254,435.628026417
0.500519587,436.014135579
0.500519921,436.400542628
0.500520256,436.787247713
0.500520590,437.174250985
0.500520925,437.561552593
0.500521261,437.949152689
0.500521596,438.337051422
0.500521933,438.725248941
0.500522269,439.113745399
0.500522606,439.502540943
0.500522943,439.891635723
0.500523281,440.281029889
0.500523619,440.670723592
0.500523957,441.060716979
0.500524296,441.451010202
0.500524635,441.841603408
0.500524974,442.232496748
0.500525314,442.623690371
0.500525655,443.015184425
0.500525995,443.406979061
0.500526336,443.799074427
0.500526678,444.191470671
0.500527019,444.584167944
0.500527362,444.977166393
0.500527704,445.370466168
0.500528047,445.764067417
0.500528390,446.157970288
0.500528734,446.552174930
0.500529078,446.946681492
0.500529423,447.341490121
0.500529767,447.736600966
0.500530113,448.132014174
0.500530458,448.527729895
0.500530804,448.923748277
0.500531151,449.320069466
0.500531497,449.716693611
0.500531844,450.113620859
0.500532192,450.510851360
0.500532540,450.908385259
0.500532888,451.306222704
0.500533237,451.704363843
0.500533586,452.102808823
0.500533935,452.501557791
0.500534285,452.900610894
0.500534636,453.299968280
0.500534986,453.699630096
0.500535337,454.099596488
0.500535689,454.499867604
0.500536040,454.900443589
0.500536393,455.301324592
0.500536745,455.702510758
0.500537098,456.104002233
0.500537452,456.505799165
0.500537805,456.907901699
0.500538160,457.310309982
0.500538514,457.713024159
0.500538869,458.116044378
0.500539224,458.519370782
0.500539580,458.923003520
0.500539936,459.326942736
0.500540293,459.731188577
0.500540650,460.135741187
0.500541007,460.540600712
0.500541365,460.945767298
0.500541723,461.351241090
0.500542082,461.757022233
0.500542441,462.163110872
0.500542800,462.569507152
0.500543160,462.976211220
0.500543520,463.383223218
0.500543880,463.790543291
0.500544241,464.198171586
0.500544603,464.606108245
0.500544964,465.014353415
0.500545327,465.422907238
0.500545689,465.831769859
0.500546052,466.240941423
0.500546415,466.650422074
0.500546779,467.060211955
0.500547143,467.470311211
0.500547508,467.880719985
0.500547873,468.291438421
0.500548238,468.702466662
0.500548604,469.113804853
0.500548970,469.525453136
0.500549337,469.937411655
0.500549704,470.349680553
0.500550072,470.762259973
0.500550439,471.175150059
0.500550808,471.588350953
0.500551176,472.001862797
0.500551546,472.415685735
0.500551915,472.829819910
0.500552285,473.244265463
0.500552655,473.659022538
0.500553026,474.074091275
0.500553397,474.489471819
0.500553769,474.905164310
0.500554141,475.321168892
0.500554513,475.737485704
0.500554886,476.154114891
0.500555259,476.571056593
0.500555633,476.988310951
0.500556007,477.405878107
0.500556382,477.823758202
0.500556756,478.241951378
0.500557132,478.660457776
0.500557508,479.079277537
0.500557884,479.498410802
0.500558260,479.917857713
0.500558637,480.337618409
0.500559015,480.757693030
0.500559393,481.178081719
0.500559771,481.598784614
0.500560150,482.019801856
0.500560529,482.441133587
0.500560908,482.862779945
0.500561288,483.284741070
0.500561669,483.707017102
0.500562050,484.129608181
0.500562431,484.552514448
0.500562813,484.975736039
0.500563195,485.399273097
0.500563577,485.823125760
0.500563960,486.247294165
0.500564344,486.671778454
0.500564728,487.096578765
0.500565112,487.521695237
0.500565496,487.947128008
0.500565882,488.372877217
0.500566267,488.798943002
0.500566653,489.225325502
0.500567040,489.652024856
0.500567426,490.079041200
0.500567814,490.506374675
0.500568201,490.934025416
0.500568590,491.361993561
0.500568978,491.790279250
0.500569367,492.218882618
0.500569757,492.647803804
0.500570147,493.077042945
0.500570537,493.506600177
0.500570928,493.936475639
0.500571319,494.366669466
0.500571711,494.797181796
0.500572103,495.228012765
0.500572495,495.659162510
0.500572888,496.090631168
0.500573282,496.522418875
0.500573676,496.954525766
0.500574070,497.386951978
0.500574465,497.819697647
0.500574860,498.252762908
0.500575255,498.686147898
0.500575651,499.119852753
0.500576048,499.553877606
0.500576445,499.988222595
0.500576842,500.422887853
0.500577240,500.857873516
0.500577639,501.293179720
0.500578037,501.728806598
0.500578436,502.164754285
0.500578836,502.601022917
0.500579236,503.037612626
0.500579637,503.474523549
0.500580038,503.911755818
0.500580439,504.349309568
0.500580841,504.787184932
0.500581243,505.225382046
0.500581646,505.663901042
0.500582050,506.102742053
0.500582453,506.541905215
0.500582857,506.981390658
0.500583262,507.421198516
0.500583667,507.861328923
0.500584073,508.301782011
0.500584479,508.742557913
0.500584885,509.183656761
0.500585292,509.625078688
0.500585699,510.066823826
0.500586107,510.508892308
0.500586515,510.951284265
0.500586924,511.393999830
0.500587333,511.837039134
0.500587743,512.280402310
0.500588153,512.724089488
0.500588564,513.168100800
0.500588975,513.612436376
0.500589386,514.057096347
0.500589798,514.502080845
0.500590211,514.947390002
0.500590623,515.393023946
0.500591037,515.838982809
0.500591451,516.285266721
0.500591865,516.731875812
0.500592280,517.178810214
0.500592695,517.626070056
0.500593111,518.073655465
0.500593527,518.521566574
0.500593943,518.969803510
0.500594360,519.418366405
0.500594778,519.867255386
0.500595196,520.316470585
0.500595614,520.766012128
0.500596033,521.215880145
0.500596453,521.666074764
0.500596873,522.116596114
0.500597293,522.567444324
0.500597714,523.018619520
0.500598135,523.470121833
0.500598557,523.921951389
0.500598980,524.374108315
0.500599402,524.826592740
0.500599826,525.279404792
0.500600249,525.732544597
0.500600673,526.186012283
0.500601098,526.639807977
0.500601523,527.093931806
0.500601949,527.548383895
0.500602375,528.003164372
0.500602802,528.458273363
0.500603229,528.913710996
0.500603656,529.369477395
0.500604084,529.825572686
0.500604513,530.281996996
0.500604942,530.738750449
0.500605371,531.195833172
0.500605801,531.653245290
0.500606232,532.110986928
0.500606663,532.569058211
0.500607094,533.027459263
0.500607526,533.486190211
0.500607958,533.945251177
0.500608391,534.404642286
0.500608825,534.864363663
0.500609259,535.324415431
0.500609693,535.784797716
0.500610128,536.245510640
0.500610563,536.706554326
0.500610999,537.167928900
0.500611435,537.629634482
0.500611872,538.091671198
0.500612310,538.554039168
0.500612747,539.016738519
0.500613186,539.479769370
0.500613624,539.943131843
0.500614064,540.406826064
0.500614504,540.870852152
0.500614944,541.335210230
0.500615385,541.799900419
0.500615826,542.264922842
0.500616268,542.730277620
0.500616710,543.195964875
0.500617153,543.661984726
0.500617596,544.128337295
0.500618040,544.595022703
0.500618484,545.062041072
0.500618929,545.529392520
0.500619374,545.997077168
0.500619820,546.465095137
0.500620266,546.933446548
0.500620713,547.402131518
0.500621160,547.871150168
0.500621608,548.340502618
0.500622057,548.810188987
0.500622505,549.280209392
0.500622955,549.750563955
0.500623405,550.221252793
0.500623855,550.692276025
0.500624306,551.163633770
0.500624757,551.635326145
0.500625209,552.107353270
0.500625661,552.579715262
0.500626114,553.052412238
0.500626568,553.525444314
0.500627022,553.998811611
0.500627476,554.472514244
0.500627931,554.946552330
0.500628387,555.420925988
0.500628843,555.895635332
0.500629299,556.370680479
0.500629756,556.846061546
0.500630214,557.321778651
0.500630672,557.797831906
0.500631130,558.274221429
0.500631590,558.750947335
0.500632049,559.228009740
0.500632509,559.705408757
0.500632970,560.183144504
0.500633431,560.661217095
0.500633893,561.139626643
0.500634355,561.618373266
0.500634818,562.097457076
0.500635281,562.576878187
0.500635745,563.056636713
0.500636209,563.536732769
0.500636674,564.017166467
0.500637140,564.497937921
0.500637606,564.979047242
0.500638072,565.460494548
0.500638539,565.942279947
0.500639007,566.424403555
0.500639475,566.906865482
0.500639943,567.389665841
0.500640412,567.872804745
0.500640882,568.356282307
0.500641352,568.840098636
0.500641823,569.324253844
0.500642294,569.808748044
0.500642766,570.293581344
0.500643238,570.778753857
0.500643711,571.264265694
0.500644184,571.750116965
0.500644658,572.236307782
0.500645133,572.722838253
0.500645608,573.209708488
0.500646083,573.696918597
0.500646559,574.184468691
0.500647036,574.672358877
0.500647513,575.160589266
0.500647991,575.649159967
0.500648469,576.138071088
0.500648948,576.627322737
0.500649427,577.116915024
0.500649907,577.606848056
0.500650388,578.097121943
0.500650869,578.587736791
0.500651350,579.078692708
0.500651832,579.569989802
0.500652315,580.061628179
0.500652798,580.553607945
0.500653282,581.045929209
0.500653766,581.538592077
0.500654251,582.031596655
0.500654736,582.524943051
0.500655222,583.018631369
0.500655708,583.512661714
0.500656196,584.007034194
0.500656683,584.501748913
0.500657171,584.996805976
0.500657660,585.492205489
0.500658149,585.987947557
0.500658639,586.484032283
0.500659129,586.980459772
0.500659620,587.477230129
0.500660112,587.974343456
0.500660604,588.471799859
0.500661096,588.969599440
0.500661590,589.467742304
0.500662083,589.966228551
0.500662578,590.465058287
0.500663072,590.964231613
0.500663568,591.463748632
0.500664064,591.963609447
0.500664560,592.463814159
0.500665058,592.964362869
0.500665555,593.465255680
0.500666053,593.966492693
0.500666552,594.468074011
0.500667052,594.969999733
0.500667552,595.472269959
0.500668052,595.974884792
0.500668553,596.477844331
0.500669055,596.981148676
0.500669557,597.484797927
0.500670060,597.988792183
0.500670563,598.493131546
0.500671067,598.997816112
0.500671572,599.502845981
0.500672077,600.008221255
0.500672583,600.513942027
0.500673089,601.020008401
0.500673596,601.526420471
0.500674103,602.033178336
0.500674611,602.540282095
0.500675120,603.047731845
0.500675629,603.555527682
0.500676139,604.063669706
0.500676649,604.572158012
0.500677160,605.080992697
0.500677671,605.590173856
0.500678183,606.099701587
0.500678696,606.609575985
0.500679209,607.119797146
0.500679723,607.630365164
0.500680238,608.141280136
0.500680753,608.652542157
0.500681268,609.164151320
0.500681784,609.676107722
0.500682301,610.188411458
0.500682819,610.701062618
0.500683337,611.214061299
0.500683855,611.727407594
0.500684374,612.241101597
0.500684894,612.755143402
0.500685414,613.269533099
0.500685935,613.784270783
0.500686457,614.299356545
0.500686979,614.814790480
0.500687502,615.330572679
0.500688025,615.846703233
0.500688549,616.363182233
0.500689073,616.880009771
0.500689599,617.397185940
0.500690124,617.914710827
0.500690651,618.432584527
0.500691177,618.950807128
0.500691705,619.469378721
0.500692233,619.988299393
0.500692762,620.507569237
0.500693291,621.027188342
0.500693821,621.547156796
0.500694352,622.067474689
0.500694883,622.588142110
0.500695415,623.109159146
0.500695947,623.630525888
0.500696480,624.152242423
0.500697014,624.674308837
0.500697548,625.196725218
0.500698083,625.719491655
0.500698618,626.242608233
0.500699154,626.766075042
0.500699691,627.289892164
0.500700228,627.814059689
0.500700766,628.338577703
0.500701305,628.863446290
0.500701844,629.388665536
0.500702383,629.914235527
0.500702924,630.440156348
0.500703465,630.966428084
0.500704006,631.493050819
0.500704549,632.020024640
0.500705092,632.547349629
0.500705635,633.075025869
0.500706179,633.603053444
0.500706724,634.131432438
0.500707269,634.660162933
0.500707815,635.189245013
0.500708362,635.718678761
0.500708909,636.248464258
0.500709457,636.778601589
0.500710005,637.309090832
0.500710555,637.839932073
0.500711104,638.371125391
0.500711655,638.902670866
0.500712206,639.434568579
0.500712757,639.966818612
0.500713310,640.499421044
0.500713863,641.032375958
0.500714416,641.565683432
0.500714970,642.099343545
0.500715525,642.633356375
0.500716081,643.167722005
0.500716637,643.702440509
0.500717193,644.237511969
0.500717751,644.772936461
0.500718309,645.308714066
0.500718868,645.844844861
0.500719427,646.381328923
0.500719987,646.918166329
0.500720547,647.455357155
0.500721109,647.992901479
0.500721671,648.530799377
0.500722233,649.069050927
0.500722796,649.607656202
0.500723360,650.146615280
0.500723925,650.685928235
0.500724490,651.225595142
0.500725056,651.765616078
