time_s,pc_Pa
0.004067564,659384.669822628
0.004079378,660009.574643348
0.004091262,660635.110961555
0.004103218,661261.279432309
0.004115246,661888.080711475
0.004127346,662515.515455733
0.004139521,663143.584322573
0.004151770,663772.287970302
0.004164094,664401.627058045
0.004176495,665031.602245744
0.004188973,665662.214194163
0.004201529,666293.463564889
0.004214164,666925.351020334
0.004226878,667557.877223739
0.004239674,668191.042839169
0.004252551,668824.848531525
0.004265511,669459.294966538
0.004278555,670094.382810774
0.004291684,670730.112731637
0.004304898,671366.485397368
0.004318200,672003.501477051
0.004331589,672641.161640609
0.004345067,673279.466558812
0.004358635,673918.416903274
0.004372295,674558.013346460
0.004386047,675198.256561682
0.004399892,675839.147223104
0.004413833,676480.686005745
0.004427869,677122.873585477
0.004442002,677765.710639030
0.004456234,678409.197843994
0.004470566,679053.335878815
0.004484999,679698.125422804
0.004499534,680343.567156136
0.004514173,680989.661759847
0.004528917,681636.409915844
0.004543768,682283.812306899
0.004558727,682931.869616652
0.004573795,683580.582529617
0.004588975,684229.951731177
0.004604267,684879.977907588
0.004619673,685530.661745981
0.004635196,686182.003934361
0.004650835,686834.005161609
0.004666594,687486.666117484
0.004682474,688139.987492621
0.004698476,688793.969978533
0.004714603,689448.614267612
0.004730856,690103.921053131
0.004747237,690759.891029239
0.004763748,691416.524890966
0.004780391,692073.823334222
0.004797168,692731.787055797
0.004814081,693390.416753356
0.004831133,694049.713125448
0.004848325,694709.676871496
0.004865659,695370.308691800
0.004883138,696031.609287539
0.004900764,696693.579360763
0.004918540,697356.219614397
0.004936467,698019.530752236
0.004954549,698683.513478945
0.004972788,699348.168500053
0.004991186,700013.496521955
0.005009747,700679.498251908
0.005028472,701346.174398024
0.005047365,702013.525669268
0.005066429,702681.552775456
0.005085666,703350.256427250
0.005105080,704019.637336146
0.005124673,704689.696214480
0.005144450,705360.433775412
0.005164412,706031.850732924
0.005184564,706703.947801812
0.005204910,707376.725697676
0.005225451,708050.185136916
0.005246193,708724.326836716
0.005267139,709399.151515041
0.005288293,710074.659890618
0.005309659,710750.852682933
0.005331241,711427.730612209
0.005353043,712105.294399399
0.005375069,712783.544766167
0.005397325,713462.482434875
0.005419814,714142.108128560
0.005442541,714822.422570923
0.005465512,715503.426486299
0.005488731,716185.120599646
0.005512203,716867.505636510
0.005535935,717550.582323008
0.005559931,718234.351385798
0.005584197,718918.813552047
0.005608739,719603.969549404
0.005633564,720289.820105961
0.005658677,720976.365950219
0.005684085,721663.607811049
0.005709795,722351.546417646
0.005735814,723040.182499487
0.005762149,723729.516786280
0.005788808,724419.550007909
0.005815798,725110.282894379
0.005843127,725801.716175754
0.005870804,726493.850582089
0.005898838,727186.686843360
0.005927238,727880.225689385
0.005956012,728574.467849741
0.005985170,729269.414053675
0.006014724,729965.065030002
0.006044682,730661.421507008
0.006075057,731358.484212328
0.006105859,732056.253872825
0.006137101,732754.731214463
0.006168794,733453.916962152
0.006200952,734153.811839601
0.006233588,734854.416569144
0.006266715,735555.731871556
0.006300350,736257.758465855
0.006334507,736960.497069082
0.006369201,737663.948396068
0.006404451,738368.113159175
0.006440273,739072.992068015
0.006476687,739778.585829148
0.006513710,740484.895145742
0.006551364,741191.920717212
0.006589671,741899.663238824
0.006628652,742608.123401249
0.006668331,743317.301890092
0.006708733,744027.199385360
0.006749884,744737.816560887
0.006791813,745449.154083693
0.006834548,746161.212613282
0.006878121,746873.992800867
0.006922565,747587.495288513
0.006967914,748301.720708187
0.007014205,749016.669680696
0.007061477,749732.342814528
0.007109774,750448.740704537
0.007159138,751165.863930494
0.007209618,751883.713055454
0.007261265,752602.288623940
0.007314132,753321.591159895
0.007368279,754041.621164377
0.007423768,754762.379112968
0.007480665,755483.865452833
0.007539045,756206.080599393
0.007598984,756929.024932538
0.007660569,757652.698792307
0.007723890,758377.102473951
0.007789047,759102.236222257
0.007856149,759828.100225012
0.007925315,760554.694605449
0.007996674,761282.019413471
0.008070370,762010.074615417
0.008146558,762738.860082082
0.008225413,763468.375574613
0.008307126,764198.620727820
0.008391912,764929.595030334
0.008480009,765661.297800852
0.008571685,766393.728159533
0.008667242,767126.884993307
0.008767022,767860.766913500
0.008871413,768595.372203625
0.008980863,769330.698754512
0.009095885,770066.743982906
0.009217077,770803.504728237
0.009345137,771540.977120157
0.009480890,772279.156406337
0.009625320,773018.036725340
0.009779615,773757.610802124
0.009945222,774497.869532240
0.010123937,775238.801402010
0.010318019,775980.391660273
0.010530373,776722.621101666
0.010764815,777465.464219431
0.011026501,778208.886288651
0.011322644,778952.838535412
0.011663775,779697.249646788
0.012066158,780442.009674889
0.012556893,781186.936291079
0.013186349,781931.693340457
0.014065722,782675.547415589
0.015532535,783416.307835902
0.019153669,783986.891289211
0.024859804,783201.947264239
0.029027730,783933.330903837
0.033629145,783153.839659390
0.039261106,783873.894204502
0.043200563,783105.248468650
0.050348949,783657.799407668
0.053103656,783248.383141453
0.063076869,782827.967117911
0.066104017,783194.845675883
0.074623812,782342.327770156
0.077953324,783135.546055751
0.083741148,782300.975927606
0.088180450,783086.659067101
0.092849472,782254.154691064
0.097862857,782887.513697736
0.101135320,782426.705909980
0.107406032,782430.346938606
0.110767144,782413.092001833
0.118381767,782006.598564530
0.121766569,782365.647842682
0.129689750,781564.676665862
0.133133073,782305.538807036
0.138704467,781513.894696776
0.143267924,782249.900787488
0.147794602,781466.644348018
0.154211400,782184.981862080
0.157612062,781527.737447933
0.162986339,781616.672975477
0.166611244,781585.156072815
0.173159989,781174.602810116
0.176844084,781601.380885775
0.183135084,780764.312852725
0.186736061,781550.359914665
0.191717363,780724.761706162
0.196542720,781502.387448879
0.200714467,780679.113070007
0.207410666,781428.422962595
0.210124665,780845.920793447
0.219302953,780674.253911247
0.222245374,780770.254095227
0.234489141,780008.848858618
0.237556749,780680.090767991
0.244291535,779877.980472651
0.248262850,780622.998982756
0.253357437,779830.302140890
0.258732402,780564.932559812
0.263032815,779781.744982093
0.267323667,780134.334022537
0.271358434,779934.478030771
0.276560845,779762.716827614
0.280588880,779966.335096945
0.286869323,779316.227168732
0.290953129,780036.111675351
0.295074188,779220.825314256
